Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0003473,Customer Payment,2024-07-04,Jul 2024,CUS-454572,Undeposited,Yes,Soylent Inc,4000,Revenue,Travel & meals,,,,,,USD,1.0,15160.34,0.0,15160.34,15160.34,Enso US,UK-South,HR,Internal,,ACH,
TXN-0003474,Transfer,2024-07-24,Jul 2024,TRA-428737,Completed,Yes,Cloudflare,6100,R&D Expense,Cloud services,,,,,,USD,1.0,37217.22,0.0,37217.22,37217.22,Enso US,US-East,Finance,Enterprise,,,
TXN-0003475,Journal Entry,2024-07-30,Jul 2024,JOU-515550,Approved,Yes,Accenture,5200,Merchant Fees,Monthly charge,,,,,,USD,1.0,28385.67,0.0,28385.67,28385.67,Enso US,EU-Central,Finance,Internal,,,
TXN-0003476,Bill,2024-07-23,Jul 2024,BIL-803176,Paid In Full,Yes,HP,5000,COGS,Hardware purchase,SKU-TRNG-01,Admin Training,5.57,Hour,1103.58,GBP,1.27,5457.16,518.43,5975.59,6930.59,Enso US,UK-South,Finance,SMB,Due on Receipt,,
TXN-0003477,Vendor Payment,2024-07-15,Jul 2024,VEN-741124,Processed,Yes,Accenture,6200,G&A Expense,Hardware purchase,,,,,,USD,1.0,5767.66,0.0,5767.66,5767.66,Enso US,EU-Central,R&D,Internal,,Credit Card,
TXN-0003478,Bill,2024-07-14,Jul 2024,BIL-868570,Open,Yes,HP,6100,R&D Expense,Cloud services,SKU-SUP-STD,Standard Support,5.87,Month,1122.86,USD,1.0,1448.18,72.41,1520.59,1448.18,Enso UK,EU-Central,Operations,SMB,Net 45,,
TXN-0003479,Customer Payment,2024-07-22,Jul 2024,CUS-411288,Deposited,Yes,Vehement Inc,4100,Services Revenue,Training session,,,,,,USD,1.0,16561.71,0.0,16561.71,16561.71,Enso EU,UK-South,Marketing,Mid-Market,,ACH,
TXN-0003480,Invoice,2024-07-16,Jul 2024,INV-599319,Paid In Full,Yes,Initech Inc,4000,Revenue,Consulting services,SKU-TRNG-01,Admin Training,4.9,Hour,1687.82,USD,1.0,6883.78,602.33,7486.11,6883.78,Enso US,US-West,HR,Internal,Net 45,,
TXN-0003481,Customer Payment,2024-07-01,Jul 2024,CUS-796783,Deposited,Yes,Pied Piper Inc,4200,Product Revenue,Promotion credit,,,,,,GBP,1.27,6420.93,0.0,6420.93,8154.58,Enso UK,US-East,Sales,Internal,,ACH,
TXN-0003482,Bill,2024-07-29,Jul 2024,BIL-529118,Paid In Full,Yes,Cloudflare,6100,R&D Expense,Monthly charge,SKU-ENSO-TEAM,Enso Team License,6.48,Each,2125.83,USD,1.0,4946.01,0.0,4946.01,4946.01,Enso EU,US-East,Finance,SMB,Net 45,,
TXN-0003483,Cash Sale,2024-07-29,Jul 2024,CAS-346499,Paid,Yes,Pied Piper Corp,4000,Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,7.97,Each,1339.24,USD,1.0,17580.62,1670.16,19250.78,17580.62,Enso UK,EU-Central,HR,Internal,,Check,
TXN-0003484,Bank Deposit,2024-07-24,Jul 2024,BAN-863466,Deposited,Yes,Cloudflare,5200,Merchant Fees,Monthly charge,,,,,,USD,1.0,11086.41,0.0,11086.41,11086.41,Enso UK,UK-South,HR,Enterprise,,Wire,
TXN-0003485,Vendor Payment,2024-07-31,Jul 2024,VEN-200749,Processed,Yes,Zoom,6000,Sales & Marketing,Travel & meals,,,,,,USD,1.0,545.35,0.0,545.35,545.35,Enso UK,UK-South,Operations,Mid-Market,,Wire,
TXN-0003486,Item Receipt,2024-07-13,Jul 2024,ITE-856386,Received,Yes,Cisco,1200,Inventory,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.2,Each,628.85,USD,1.0,5846.7,0.0,5846.7,5846.7,Enso UK,EU-Central,Sales,Enterprise,,,
TXN-0003487,Vendor Payment,2024-07-22,Jul 2024,VEN-337984,Processed,Yes,Salesforce,6000,Sales & Marketing,Promotion credit,,,,,,GBP,1.27,14116.23,0.0,14116.23,17927.61,Enso EU,US-East,Finance,Mid-Market,,Check,
TXN-0003488,Bank Deposit,2024-07-13,Jul 2024,BAN-845303,Deposited,Yes,Salesforce,5100,Freight Out,Quarterly true-up,,,,,,EUR,1.09,14582.57,0.0,14582.57,15895.0,Enso EU,EU-Central,Sales,Enterprise,,Credit Card,
TXN-0003489,Bill,2024-07-11,Jul 2024,BIL-405421,Paid In Full,Yes,Stripe,6200,G&A Expense,Training session,SKU-SUP-PREM,Premium Support,6.65,Month,2458.17,USD,1.0,8633.94,755.47,9389.41,8633.94,Enso UK,US-West,Marketing,Enterprise,Due on Receipt,,
TXN-0003490,Bill,2024-07-27,Jul 2024,BIL-284123,Paid In Full,Yes,AWS,6100,R&D Expense,Support plan,SKU-TRNG-01,Admin Training,14.3,Hour,206.48,EUR,1.09,14622.22,1279.44,15901.66,15938.22,Enso US,EU-Central,R&D,Internal,Net 15,,
TXN-0003491,Customer Payment,2024-07-23,Jul 2024,CUS-137257,Deposited,Yes,Aperture Inc,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,4833.39,0.0,4833.39,4833.39,Enso US,US-West,R&D,Enterprise,,Credit Card,
TXN-0003492,Invoice,2024-07-08,Jul 2024,INV-950046,Open,Yes,Aperture Partners,4200,Product Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,2.92,Each,765.69,USD,1.0,21017.1,1996.62,23013.72,21017.1,Enso US,EU-Central,Finance,Enterprise,Net 15,,
TXN-0003493,Cash Sale,2024-07-20,Jul 2024,CAS-222810,Paid,Yes,Umbrella Inc,4100,Services Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,3.54,Each,968.83,USD,1.0,20177.4,1765.52,21942.92,20177.4,Enso US,US-East,Finance,Enterprise,,Wire,
TXN-0003494,Invoice,2024-07-12,Jul 2024,INV-604818,Paid In Full,Yes,Vehement LLC,4000,Revenue,Cloud services,SKU-TRNG-01,Admin Training,8.35,Hour,464.4,USD,1.0,1746.94,152.86,1899.8,1746.94,Enso EU,UK-South,Operations,SMB,Net 45,,
TXN-0003495,Customer Payment,2024-07-09,Jul 2024,CUS-942309,Deposited,Yes,Tyrell Partners,4200,Product Revenue,Support plan,,,,,,USD,1.0,21364.76,0.0,21364.76,21364.76,Enso US,UK-South,Finance,Internal,,ACH,
TXN-0003496,Journal Entry,2024-07-13,Jul 2024,JOU-481327,Approved,Yes,Accenture,5000,COGS,Travel & meals,,,,,,GBP,1.27,31252.06,0.0,31252.06,39690.12,Enso UK,UK-South,R&D,SMB,,,
TXN-0003497,Bill,2024-07-23,Jul 2024,BIL-682340,Paid In Full,Yes,AWS,6200,G&A Expense,Monthly charge,SKU-SUP-PREM,Premium Support,8.23,Month,513.79,USD,1.0,5631.55,281.58,5913.13,5631.55,Enso EU,EU-Central,HR,Internal,Due on Receipt,,
TXN-0003498,Invoice,2024-07-27,Jul 2024,INV-915328,Partially Paid,Yes,Hooli LLC,4000,Revenue,Consulting services,SKU-SUP-PREM,Premium Support,4.79,Month,551.91,USD,1.0,19549.96,1710.62,21260.58,19549.96,Enso US,EU-Central,Operations,Mid-Market,Net 30,,
TXN-0003499,Journal Entry,2024-07-18,Jul 2024,JOU-305084,Posted,Yes,Deloitte,2100,Accrued Expenses,Consulting services,,,,,,USD,1.0,27899.81,0.0,27899.81,27899.81,Enso UK,EU-Central,Sales,Enterprise,,,
TXN-0003500,Customer Payment,2024-07-26,Jul 2024,CUS-972303,Undeposited,Yes,Cyberdyne Partners,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,20524.83,0.0,20524.83,20524.83,Enso EU,US-West,Finance,Mid-Market,,Check,
TXN-0003501,Journal Entry,2024-07-08,Jul 2024,JOU-902876,Posted,Yes,Dell,4000,Revenue,Promotion credit,,,,,,USD,1.0,41913.75,0.0,41913.75,41913.75,Enso EU,UK-South,Sales,Enterprise,,,
TXN-0003502,Bill,2024-07-15,Jul 2024,BIL-467645,Paid In Full,Yes,AWS,5000,COGS,Hardware purchase,SKU-SUP-STD,Standard Support,7.8,Month,1844.01,USD,1.0,2503.64,125.18,2628.82,2503.64,Enso UK,US-West,Operations,Internal,Net 15,,
TXN-0003503,Item Receipt,2024-07-18,Jul 2024,ITE-326787,Received,Yes,Zoom,1200,Inventory,Hardware purchase,SKU-TRNG-01,Admin Training,7.15,Hour,296.38,USD,1.0,15903.11,1510.8,17413.91,15903.11,Enso US,US-West,Operations,Internal,,,
TXN-0003504,Vendor Credit,2024-07-11,Jul 2024,VEN-406275,Open,Yes,Dell,6100,R&D Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,4.18,Each,1518.14,EUR,1.09,-11707.38,0.0,-11707.38,-12761.04,Enso US,EU-Central,HR,Mid-Market,,,
TXN-0003505,Customer Payment,2024-07-23,Jul 2024,CUS-571554,Undeposited,Yes,Initech Partners,4200,Product Revenue,Subscription,,,,,,USD,1.0,15155.25,0.0,15155.25,15155.25,Enso UK,UK-South,R&D,Internal,,Credit Card,
TXN-0003506,Bill,2024-07-06,Jul 2024,BIL-613839,Paid In Full,Yes,Fastly,6100,R&D Expense,Consulting services,SKU-TRNG-01,Admin Training,6.8,Hour,1112.06,USD,1.0,1884.76,179.05,2063.81,1884.76,Enso UK,UK-South,R&D,Enterprise,Net 45,,
TXN-0003507,Bill,2024-07-17,Jul 2024,BIL-845848,Partially Paid,Yes,Cisco,5000,COGS,Training session,SKU-SUP-STD,Standard Support,1.56,Month,1856.17,USD,1.0,3501.08,306.34,3807.42,3501.08,Enso US,EU-Central,Finance,Enterprise,Net 45,,
TXN-0003508,Bill,2024-07-24,Jul 2024,BIL-311306,Paid In Full,Yes,AWS,6200,G&A Expense,Consulting services,SKU-SUP-PREM,Premium Support,3.85,Month,841.5,USD,1.0,4165.78,395.75,4561.53,4165.78,Enso EU,US-West,HR,SMB,Net 30,,
TXN-0003509,Customer Payment,2024-07-25,Jul 2024,CUS-660353,Deposited,Yes,Soylent Inc,4000,Revenue,Training session,,,,,,USD,1.0,16719.89,0.0,16719.89,16719.89,Enso EU,US-West,Sales,SMB,,Credit Card,
TXN-0003510,Bill,2024-07-11,Jul 2024,BIL-874210,Partially Paid,Yes,KPMG,6000,Sales & Marketing,Consulting services,SKU-ENSO-PRO,Enso Pro License,5.61,Each,1704.64,USD,1.0,4903.75,465.86,5369.61,4903.75,Enso US,US-West,Sales,Enterprise,Net 15,,
TXN-0003511,Vendor Payment,2024-07-23,Jul 2024,VEN-327872,Processed,Yes,Accenture,6100,R&D Expense,Training session,,,,,,USD,1.0,14601.3,0.0,14601.3,14601.3,Enso EU,US-West,R&D,Enterprise,,Wire,
TXN-0003512,Invoice,2024-07-27,Jul 2024,INV-788117,Paid In Full,Yes,Wonka Corp,4200,Product Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,8.28,Each,1483.45,USD,1.0,9322.44,815.71,10138.15,9322.44,Enso EU,US-West,Sales,Enterprise,Net 45,,
TXN-0003513,Customer Payment,2024-07-01,Jul 2024,CUS-838987,Deposited,Yes,Cyberdyne LLC,4000,Revenue,Support plan,,,,,,USD,1.0,5441.71,0.0,5441.71,5441.71,Enso UK,US-East,R&D,Internal,,Credit Card,
TXN-0003514,Vendor Payment,2024-07-29,Jul 2024,VEN-357049,Processed,Yes,Accenture,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,8864.73,0.0,8864.73,8864.73,Enso US,US-West,Finance,Internal,,Wire,
TXN-0003515,Item Receipt,2024-07-07,Jul 2024,ITE-429609,Received,Yes,AWS,1200,Inventory,Training session,SKU-SUP-STD,Standard Support,4.53,Month,539.65,EUR,1.09,1618.6,80.93,1699.53,1764.27,Enso EU,EU-Central,HR,SMB,,,
TXN-0003516,Item Receipt,2024-07-20,Jul 2024,ITE-633080,Received,Yes,Google Cloud,1200,Inventory,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,8.74,Each,1778.93,USD,1.0,12316.07,1170.03,13486.1,12316.07,Enso UK,EU-Central,R&D,Mid-Market,,,
TXN-0003517,Bill,2024-07-26,Jul 2024,BIL-711100,Paid In Full,Yes,Salesforce,6100,R&D Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,5.5,Each,1172.61,GBP,1.27,6854.12,342.71,7196.83,8704.73,Enso UK,US-West,Operations,SMB,Due on Receipt,,
TXN-0003518,Journal Entry,2024-07-19,Jul 2024,JOU-190391,Approved,Yes,Salesforce,6200,G&A Expense,Consulting services,,,,,,USD,1.0,856.13,0.0,856.13,856.13,Enso US,EU-Central,Marketing,Enterprise,,,
TXN-0003519,Item Receipt,2024-07-23,Jul 2024,ITE-139313,Received,Yes,Deloitte,1200,Inventory,Promotion credit,SKU-SUP-PREM,Premium Support,7.96,Month,1243.97,USD,1.0,9319.02,885.31,10204.33,9319.02,Enso EU,US-East,Marketing,Internal,,,
TXN-0003520,Expense Report,2024-07-29,Jul 2024,EXP-723114,Paid,Yes,Fastly,6000,Sales & Marketing,Inventory receipt,SKU-SUP-STD,Standard Support,3.18,Month,445.74,USD,1.0,9248.21,462.41,9710.62,9248.21,Enso EU,US-West,Operations,Internal,,,
TXN-0003521,Vendor Payment,2024-07-13,Jul 2024,VEN-549873,Processed,Yes,Google Cloud,6100,R&D Expense,Promotion credit,,,,,,USD,1.0,9386.0,0.0,9386.0,9386.0,Enso US,EU-Central,R&D,Internal,,Credit Card,
TXN-0003522,Credit Memo,2024-07-07,Jul 2024,CRE-981335,Open,Yes,Tyrell Inc,4200,Product Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,9.23,Each,1151.88,USD,1.0,-13689.85,0.0,-13689.85,-13689.85,Enso US,EU-Central,Operations,Mid-Market,,,
TXN-0003523,Journal Entry,2024-07-26,Jul 2024,JOU-711522,Posted,Yes,Salesforce,1100,Accounts Receivable,License renewal,,,,,,USD,1.0,49792.46,0.0,49792.46,49792.46,Enso EU,UK-South,Marketing,Mid-Market,,,
TXN-0003524,Bill,2024-07-29,Jul 2024,BIL-283499,Partially Paid,Yes,Zoom,6000,Sales & Marketing,Support plan,SKU-TRNG-01,Admin Training,7.28,Hour,1992.13,USD,1.0,2777.31,263.84,3041.15,2777.31,Enso UK,US-East,HR,Enterprise,Due on Receipt,,
TXN-0003525,Journal Entry,2024-07-13,Jul 2024,JOU-996593,Approved,Yes,KPMG,6100,R&D Expense,Hardware purchase,,,,,,EUR,1.09,9088.89,0.0,9088.89,9906.89,Enso UK,US-West,R&D,Enterprise,,,
TXN-0003526,Invoice,2024-07-20,Jul 2024,INV-728568,Partially Paid,Yes,Pied Piper Partners,4000,Revenue,Support plan,SKU-SUP-PREM,Premium Support,4.62,Month,1510.3,USD,1.0,14143.19,1343.6,15486.79,14143.19,Enso UK,US-West,Sales,SMB,Net 15,,
TXN-0003527,Invoice,2024-07-24,Jul 2024,INV-422212,Open,Yes,Wayne Inc,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.62,Each,160.55,USD,1.0,22143.92,0.0,22143.92,22143.92,Enso UK,US-East,Sales,Internal,Net 30,,
TXN-0003528,Expense Report,2024-07-04,Jul 2024,EXP-542366,Paid,Yes,Cloudflare,6100,R&D Expense,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1319.49,USD,1.0,2219.63,110.98,2330.61,2219.63,Enso EU,EU-Central,Operations,Internal,,,
TXN-0003529,Invoice,2024-07-13,Jul 2024,INV-254274,Paid In Full,Yes,Umbrella Corp,4100,Services Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,11.04,Each,1565.16,USD,1.0,23953.41,0.0,23953.41,23953.41,Enso UK,US-West,Operations,Internal,Net 30,,
TXN-0003530,Credit Memo,2024-07-12,Jul 2024,CRE-776810,Applied,Yes,Pied Piper Inc,4000,Revenue,Promotion credit,SKU-SUP-STD,Standard Support,5.03,Month,1007.9,EUR,1.09,-23312.12,0.0,-23312.12,-25410.21,Enso UK,UK-South,R&D,SMB,,,
TXN-0003531,Invoice,2024-07-21,Jul 2024,INV-584205,Open,Yes,Wonka Inc,4200,Product Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,4.47,Each,1843.28,USD,1.0,10866.54,543.33,11409.87,10866.54,Enso EU,US-East,Marketing,Internal,Net 45,,
TXN-0003532,Expense Report,2024-07-15,Jul 2024,EXP-951643,Approved,Yes,Fastly,5000,COGS,Travel & meals,SKU-ENSO-TEAM,Enso Team License,7.02,Each,1539.44,USD,1.0,12176.03,1156.72,13332.75,12176.03,Enso EU,EU-Central,Operations,Enterprise,,,
TXN-0003533,Expense Report,2024-07-12,Jul 2024,EXP-284980,Pending Approval,Yes,Zoom,6200,G&A Expense,License renewal,SKU-SUP-STD,Standard Support,3.29,Month,640.13,USD,1.0,9315.96,0.0,9315.96,9315.96,Enso UK,UK-South,HR,Enterprise,,,
TXN-0003534,Bill,2024-07-15,Jul 2024,BIL-403279,Partially Paid,Yes,Stripe,6000,Sales & Marketing,Travel & meals,SKU-ENSO-PRO,Enso Pro License,9.81,Each,1494.88,USD,1.0,8758.82,437.94,9196.76,8758.82,Enso EU,UK-South,R&D,Internal,Net 15,,
TXN-0003535,Invoice,2024-07-23,Jul 2024,INV-938698,Open,Yes,Wayne Inc,4000,Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,1.0,Month,1425.68,USD,1.0,11761.52,588.08,12349.6,11761.52,Enso US,US-East,R&D,Mid-Market,Due on Receipt,,
TXN-0003536,Invoice,2024-07-22,Jul 2024,INV-760265,Open,Yes,Initech Corp,4200,Product Revenue,Promotion credit,SKU-TRNG-01,Admin Training,1.0,Hour,868.85,USD,1.0,24171.13,0.0,24171.13,24171.13,Enso US,EU-Central,R&D,SMB,Due on Receipt,,
TXN-0003537,Customer Payment,2024-07-20,Jul 2024,CUS-969633,Undeposited,Yes,Soylent Partners,4200,Product Revenue,Consulting services,,,,,,USD,1.0,2395.52,0.0,2395.52,2395.52,Enso UK,US-West,Sales,SMB,,Wire,
TXN-0003538,Expense Report,2024-07-07,Jul 2024,EXP-677657,Paid,Yes,Cisco,5000,COGS,Promotion credit,SKU-SUP-PREM,Premium Support,1.89,Month,371.2,EUR,1.09,6552.11,622.45,7174.56,7141.8,Enso US,UK-South,Operations,Enterprise,,,
TXN-0003539,Bill,2024-07-02,Jul 2024,BIL-585915,Paid In Full,Yes,Oracle,6100,R&D Expense,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,8.87,Each,891.07,USD,1.0,9083.72,862.95,9946.67,9083.72,Enso US,US-West,Operations,SMB,Due on Receipt,,
TXN-0003540,Expense Report,2024-07-26,Jul 2024,EXP-750482,Paid,Yes,Stripe,6200,G&A Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,6.52,Each,1392.3,USD,1.0,5259.88,0.0,5259.88,5259.88,Enso UK,EU-Central,Operations,SMB,,,
TXN-0003541,Vendor Credit,2024-07-10,Jul 2024,VEN-923622,Open,Yes,Cisco,6100,R&D Expense,Support plan,SKU-SUP-STD,Standard Support,5.29,Month,1054.68,USD,1.0,-14664.73,0.0,-14664.73,-14664.73,Enso EU,UK-South,R&D,Internal,,,
TXN-0003542,Item Receipt,2024-07-13,Jul 2024,ITE-151183,Received,Yes,Deloitte,1200,Inventory,Training session,SKU-SUP-PREM,Premium Support,5.54,Month,1194.74,USD,1.0,11590.07,0.0,11590.07,11590.07,Enso US,US-East,R&D,SMB,,,
TXN-0003543,Item Receipt,2024-07-27,Jul 2024,ITE-893797,Received,Yes,Stripe,1200,Inventory,Training session,SKU-TRNG-01,Admin Training,7.29,Hour,1552.94,USD,1.0,3162.34,0.0,3162.34,3162.34,Enso EU,EU-Central,HR,Mid-Market,,,
TXN-0003544,Customer Payment,2024-07-03,Jul 2024,CUS-570383,Undeposited,Yes,Aperture Inc,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,4394.91,0.0,4394.91,4394.91,Enso US,US-East,HR,Mid-Market,,Wire,
TXN-0003545,Cash Sale,2024-07-30,Jul 2024,CAS-940543,Paid,Yes,Massive Dynamic Partners,4100,Services Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,7.88,Each,1865.24,USD,1.0,6849.79,599.36,7449.15,6849.79,Enso US,EU-Central,HR,SMB,,Wire,
TXN-0003546,Item Receipt,2024-07-05,Jul 2024,ITE-556062,Received,Yes,AWS,1200,Inventory,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,5.01,Each,1490.65,GBP,1.27,18679.8,1634.48,20314.28,23723.35,Enso US,US-West,HR,Internal,,,
TXN-0003547,Expense Report,2024-07-25,Jul 2024,EXP-685749,Approved,Yes,Cisco,6100,R&D Expense,Support plan,SKU-TRNG-01,Admin Training,4.73,Hour,1997.45,USD,1.0,13898.4,0.0,13898.4,13898.4,Enso EU,US-East,R&D,Internal,,,
TXN-0003548,Expense Report,2024-07-29,Jul 2024,EXP-671685,Pending Approval,Yes,Fastly,6100,R&D Expense,Quarterly true-up,SKU-SUP-STD,Standard Support,7.29,Month,298.01,USD,1.0,4398.24,219.91,4618.15,4398.24,Enso US,EU-Central,R&D,SMB,,,
TXN-0003549,Item Receipt,2024-07-04,Jul 2024,ITE-249014,Received,Yes,Stripe,1200,Inventory,Inventory receipt,SKU-SUP-STD,Standard Support,3.95,Month,3.88,USD,1.0,11211.25,1065.07,12276.32,11211.25,Enso US,US-East,Operations,SMB,,,
TXN-0003550,Customer Payment,2024-07-20,Jul 2024,CUS-827486,Undeposited,Yes,Cyberdyne Corp,4200,Product Revenue,Monthly charge,,,,,,GBP,1.27,1690.45,0.0,1690.45,2146.87,Enso US,US-East,HR,Mid-Market,,ACH,
TXN-0003551,Bill,2024-07-14,Jul 2024,BIL-421269,Paid In Full,Yes,Fastly,6100,R&D Expense,Training session,SKU-ENSO-TEAM,Enso Team License,2.91,Each,804.21,USD,1.0,5143.09,257.15,5400.24,5143.09,Enso US,UK-South,R&D,Mid-Market,Due on Receipt,,
TXN-0003552,Bill,2024-07-20,Jul 2024,BIL-869116,Paid In Full,Yes,Fastly,6100,R&D Expense,Promotion credit,SKU-SUP-STD,Standard Support,2.58,Month,771.4,USD,1.0,6789.97,594.12,7384.09,6789.97,Enso UK,US-West,HR,Internal,Due on Receipt,,
TXN-0003553,Invoice,2024-07-02,Jul 2024,INV-634288,Open,Yes,Acme LLC,4000,Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,2.89,Hour,391.55,USD,1.0,16600.58,1577.06,18177.64,16600.58,Enso UK,US-East,Sales,Internal,Net 15,,
TXN-0003554,Transfer,2024-07-28,Jul 2024,TRA-725745,Completed,Yes,HP,5200,Merchant Fees,Hardware purchase,,,,,,GBP,1.27,6381.93,0.0,6381.93,8105.05,Enso UK,UK-South,Finance,Internal,,,
TXN-0003555,Expense Report,2024-07-05,Jul 2024,EXP-707827,Pending Approval,Yes,Cisco,6100,R&D Expense,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,5.29,Each,2510.45,USD,1.0,13956.0,697.8,14653.8,13956.0,Enso US,UK-South,R&D,SMB,,,
TXN-0003556,Invoice,2024-07-09,Jul 2024,INV-321178,Partially Paid,Yes,Soylent Partners,4200,Product Revenue,Consulting services,SKU-SUP-PREM,Premium Support,7.21,Month,1238.93,USD,1.0,9778.04,488.9,10266.94,9778.04,Enso UK,UK-South,Sales,Mid-Market,Net 15,,
TXN-0003557,Expense Report,2024-07-28,Jul 2024,EXP-310671,Approved,Yes,Dell,6100,R&D Expense,Consulting services,SKU-ENSO-TEAM,Enso Team License,2.31,Each,1218.65,USD,1.0,1590.29,79.51,1669.8,1590.29,Enso US,EU-Central,Finance,Mid-Market,,,
TXN-0003558,Journal Entry,2024-07-22,Jul 2024,JOU-945726,Posted,Yes,Stripe,5000,COGS,Monthly charge,,,,,,USD,1.0,42903.15,0.0,42903.15,42903.15,Enso EU,UK-South,HR,Mid-Market,,,
TXN-0003559,Invoice,2024-07-24,Jul 2024,INV-335821,Partially Paid,Yes,Tyrell Inc,4000,Revenue,Consulting services,SKU-TRNG-01,Admin Training,5.93,Hour,732.74,USD,1.0,23102.17,2194.71,25296.88,23102.17,Enso UK,US-West,HR,Mid-Market,Net 45,,
TXN-0003560,Invoice,2024-07-23,Jul 2024,INV-758474,Paid In Full,Yes,Umbrella Inc,4000,Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,4.01,Each,447.25,USD,1.0,5767.93,0.0,5767.93,5767.93,Enso UK,US-East,R&D,Mid-Market,Due on Receipt,,
TXN-0003561,Invoice,2024-07-18,Jul 2024,INV-821752,Partially Paid,Yes,Acme Partners,4000,Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,1.0,Each,2017.03,USD,1.0,8802.9,770.25,9573.15,8802.9,Enso EU,UK-South,Sales,Enterprise,Net 30,,
TXN-0003562,Invoice,2024-07-14,Jul 2024,INV-746018,Partially Paid,Yes,Stark Inc,4200,Product Revenue,Cloud services,SKU-SUP-PREM,Premium Support,7.87,Month,1213.26,USD,1.0,1595.63,79.78,1675.41,1595.63,Enso US,UK-South,R&D,Enterprise,Net 45,,
TXN-0003563,Invoice,2024-07-22,Jul 2024,INV-990444,Paid In Full,Yes,Cyberdyne Partners,4100,Services Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,3.75,Month,2163.13,USD,1.0,9605.73,912.54,10518.27,9605.73,Enso EU,US-West,Marketing,SMB,Net 30,,
TXN-0003564,Vendor Payment,2024-07-24,Jul 2024,VEN-934680,Processed,Yes,AWS,6000,Sales & Marketing,Support plan,,,,,,USD,1.0,2057.61,0.0,2057.61,2057.61,Enso US,US-East,R&D,Enterprise,,Credit Card,
TXN-0003565,Customer Payment,2024-07-22,Jul 2024,CUS-844834,Deposited,Yes,Wayne LLC,4100,Services Revenue,License renewal,,,,,,USD,1.0,17742.56,0.0,17742.56,17742.56,Enso EU,US-West,Sales,SMB,,ACH,
TXN-0003566,Credit Memo,2024-07-06,Jul 2024,CRE-640329,Open,Yes,Globex Inc,4100,Services Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,1.0,Each,317.09,USD,1.0,-19951.41,0.0,-19951.41,-19951.41,Enso UK,US-East,Marketing,Mid-Market,,,
TXN-0003567,Expense Report,2024-07-22,Jul 2024,EXP-126509,Approved,Yes,Stripe,6100,R&D Expense,License renewal,SKU-ENSO-PRO,Enso Pro License,5.72,Each,417.02,USD,1.0,11281.9,0.0,11281.9,11281.9,Enso UK,UK-South,Sales,Mid-Market,,,
TXN-0003568,Bill,2024-07-29,Jul 2024,BIL-589351,Paid In Full,Yes,HP,6000,Sales & Marketing,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.19,Each,933.0,USD,1.0,8670.53,823.7,9494.23,8670.53,Enso UK,UK-South,HR,SMB,Net 15,,
TXN-0003569,Vendor Payment,2024-07-07,Jul 2024,VEN-385963,Processed,Yes,Oracle,5000,COGS,Monthly charge,,,,,,USD,1.0,9925.26,0.0,9925.26,9925.26,Enso EU,UK-South,Finance,Mid-Market,,Check,
TXN-0003570,Bill,2024-07-12,Jul 2024,BIL-460258,Open,Yes,AWS,5000,COGS,Training session,SKU-TRNG-01,Admin Training,6.21,Hour,759.94,USD,1.0,2133.61,202.69,2336.3,2133.61,Enso US,US-West,Marketing,Enterprise,Net 45,,
TXN-0003571,Vendor Payment,2024-07-08,Jul 2024,VEN-679576,Processed,Yes,KPMG,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,5029.98,0.0,5029.98,5029.98,Enso EU,US-West,Sales,Mid-Market,,Check,
